# ---
# domain: UConstRange
# op: MulNsw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 5]
# - [16, 16]
# - [32, 7478]
# - [64, 3409]
# - [128, 30]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[0, 4294967295]	[1, 512]	[0, 4294967295]	559
32	[0, 4294967295]	[0, 4294967294]	[0, 4294967295]	557
32	[0, 2805]	[10, 10]	[0, 28050]	556
32	[0, 2147483646]	[0, 4294967295]	[0, 4294967295]	554
32	[0, 4294967295]	[24, 24]	[0, 4294967272]	524
32	[4, 4]	[0, 1]	[0, 4]	506
32	[0, 510]	[4294967290, 4294967290]	[0, 4294967290]	504
32	[0, 4294967295]	[4294967295, 4294967295]	[0, 4294967295]	492
32	[0, 2]	[0, 4294967295]	[0, 4294967295]	489
32	[0, 2]	[8, 8]	[0, 16]	488
32	[0, 8191]	[4294967196, 4294967196]	[0, 4294967196]	486
32	[0, 4294967295]	[36, 36]	[0, 4294967260]	462
32	[0, 0]	[16, 16]	[0, 0]	450
32	[2, 2]	[0, 31]	[0, 62]	440
32	[4, 4]	[0, 2]	[0, 8]	434
32	[0, 4294967040]	[0, 255]	[0, 4294967040]	427
32	[0, 4294967295]	[979, 979]	[0, 4294966317]	405
32	[6, 6]	[0, 4294967295]	[0, 4294967290]	391
32	[0, 31]	[4294967266, 4294967266]	[0, 4294967266]	384
32	[3, 3]	[0, 0]	[0, 0]	377
32	[0, 65535]	[2, 2]	[0, 131070]	377
32	[0, 42949672]	[10, 10]	[0, 429496720]	377
32	[4294967295, 4294967295]	[0, 4294967295]	[0, 4294967295]	376
32	[5, 5]	[0, 4294967295]	[0, 4294967291]	375
32	[0, 4294967295]	[15, 15]	[0, 4294967281]	369
32	[0, 1]	[1, 2147483647]	[0, 2147483647]	367
32	[0, 12]	[4, 4]	[0, 48]	365
32	[3, 3]	[0, 1]	[0, 3]	362
32	[0, 255]	[4294967293, 4294967293]	[0, 4294967293]	360
32	[0, 14]	[4, 4]	[0, 56]	358
32	[0, 23]	[27, 27]	[0, 621]	356
32	[0, 2]	[1, 2147483647]	[0, 2147483647]	355
32	[0, 4294967295]	[1024, 1024]	[0, 4294966272]	352
32	[1, 1]	[2, 2]	[2, 2]	332
32	[3, 3]	[0, 2]	[0, 6]	325
32	[0, 4294967295]	[13, 13]	[0, 4294967283]	323
32	[0, 131070]	[5, 5]	[0, 655350]	314
32	[0, 131070]	[20, 20]	[0, 2621400]	312
32	[0, 4294967295]	[11, 11]	[0, 4294967285]	311
32	[64, 64]	[0, 4294967295]	[0, 4294967232]	305
32	[0, 4294967295]	[14, 14]	[0, 4294967282]	303
32	[0, 65535]	[0, 65535]	[0, 2147483646]	300
32	[16, 16]	[0, 4294967295]	[0, 4294967280]	300
32	[4294967295, 4294967295]	[0, 255]	[0, 4294967295]	297
32	[0, 3]	[0, 4294967295]	[0, 4294967295]	287
32	[0, 255]	[2, 2]	[0, 510]	285
32	[2, 2147483647]	[0, 4294967295]	[0, 4294967294]	277
32	[0, 4]	[0, 4294967295]	[0, 4294967295]	272
32	[0, 1]	[32, 32]	[0, 32]	257
32	[5, 5]	[0, 255]	[0, 1275]	256
32	[0, 0]	[32, 32]	[0, 0]	253
32	[10, 10]	[0, 4294967295]	[0, 4294967286]	251
32	[0, 4294967295]	[4294967294, 4294967294]	[0, 4294967294]	243
32	[2, 2]	[1, 1]	[2, 2]	243
32	[0, 4294967292]	[0, 4294967295]	[0, 4294967295]	239
32	[1, 4294967295]	[1, 4294967295]	[1, 4294967295]	238
32	[0, 4294967295]	[0, 2]	[0, 4294967295]	238
32	[0, 2]	[32, 32]	[0, 64]	234
32	[0, 1]	[16, 16]	[0, 16]	232
32	[0, 4295]	[4294967196, 4294967196]	[0, 4294967196]	231
32	[0, 0]	[0, 65535]	[0, 0]	224
32	[0, 255]	[4, 4]	[0, 1020]	222
32	[0, 510]	[20, 20]	[0, 10200]	222
32	[1, 2]	[2, 2]	[2, 4]	220
32	[0, 4294967295]	[1, 2]	[0, 4294967295]	217
32	[0, 2]	[16, 16]	[0, 32]	213
32	[0, 65535]	[3, 3]	[0, 196605]	208
32	[8, 8]	[0, 1]	[0, 8]	205
32	[0, 4294967295]	[48271, 48271]	[0, 4294919025]	204
32	[0, 4294967295]	[40, 40]	[0, 4294967256]	202
32	[0, 2147483647]	[1, 2147483647]	[0, 2147483647]	202
32	[8, 8]	[0, 0]	[0, 0]	199
32	[0, 255]	[4294967289, 4294967289]	[0, 4294967289]	199
32	[1, 2147483647]	[2, 2]	[2, 2147483646]	196
32	[2, 2]	[1, 2147483647]	[2, 2147483646]	194
32	[10, 10]	[0, 0]	[0, 0]	192
32	[7, 7]	[0, 4294967295]	[0, 4294967289]	189
32	[1, 99]	[4294967196, 4294967196]	[4294957396, 4294967196]	187
32	[3, 3]	[0, 255]	[0, 765]	185
32	[0, 7]	[4, 4]	[0, 28]	185
32	[0, 4294967295]	[33, 33]	[0, 4294967263]	179
32	[0, 4294967295]	[0, 32768]	[0, 4294967295]	178
32	[0, 4294967295]	[255, 255]	[0, 4294967041]	175
32	[0, 4294967295]	[90, 90]	[0, 4294967206]	172
32	[0, 0]	[6, 6]	[0, 0]	169
32	[0, 2147483647]	[0, 2147483647]	[0, 2147483647]	168
32	[0, 0]	[5, 5]	[0, 0]	167
32	[1, 2147483647]	[0, 1]	[0, 2147483647]	167
32	[0, 1]	[0, 65535]	[0, 65535]	163
32	[1, 2147483647]	[0, 2147483647]	[0, 2147483647]	162
32	[0, 15]	[0, 4294967295]	[0, 4294967295]	161
32	[2, 2]	[0, 2147483647]	[0, 2147483646]	160
32	[0, 9]	[10, 10]	[0, 90]	159
32	[0, 4294967295]	[0, 8]	[0, 4294967295]	158
