# ---
# domain: UConstRange
# op: Shl
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 264]
# - [16, 384]
# - [24, 66]
# - [32, 7412]
# - [40, 54]
# - [48, 59]
# - [56, 34]
# - [64, 6570]
# - [80, 9]
# - [120, 9]
# - [128, 254]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
8	[0, 128]	[1, 1]	[0, 254]	5
8	[255, 255]	[1, 1]	[254, 254]	5
8	[1, 1]	[6, 6]	[64, 64]	4
8	[64, 79]	[2, 2]	[0, 60]	4
8	[2, 255]	[2, 2]	[0, 252]	4
8	[0, 255]	[0, 4]	[0, 255]	4
8	[0, 2]	[4, 4]	[0, 32]	4
8	[1, 3]	[1, 1]	[2, 6]	4
8	[64, 223]	[4, 4]	[0, 240]	4
8	[2, 2]	[2, 7]	[0, 128]	4
8	[48, 102]	[4, 4]	[0, 240]	4
8	[128, 191]	[6, 6]	[0, 192]	4
8	[33, 122]	[2, 2]	[0, 252]	4
8	[0, 11]	[1, 1]	[0, 22]	4
8	[1, 1]	[0, 2]	[1, 4]	4
8	[1, 1]	[0, 3]	[1, 8]	4
8	[1, 2]	[0, 1]	[1, 4]	3
8	[0, 255]	[0, 255]	[0, 255]	3
8	[0, 15]	[6, 6]	[0, 192]	3
8	[0, 4]	[1, 1]	[0, 8]	3
8	[15, 15]	[4, 4]	[240, 240]	3
8	[254, 255]	[1, 1]	[252, 254]	3
8	[194, 195]	[6, 6]	[128, 192]	3
8	[1, 10]	[1, 1]	[2, 20]	3
8	[0, 30]	[4, 4]	[0, 240]	3
8	[3, 3]	[0, 7]	[3, 192]	3
8	[0, 124]	[1, 1]	[0, 248]	3
8	[2, 255]	[1, 1]	[0, 254]	3
8	[128, 215]	[3, 3]	[0, 248]	3
8	[16, 16]	[1, 1]	[32, 32]	3
8	[8, 16]	[1, 1]	[16, 32]	3
8	[1, 128]	[2, 2]	[0, 252]	3
8	[0, 128]	[2, 2]	[0, 252]	3
8	[1, 7]	[4, 4]	[16, 112]	2
8	[64, 255]	[3, 3]	[0, 248]	2
8	[0, 10]	[4, 4]	[0, 160]	2
8	[0, 247]	[6, 6]	[0, 192]	2
8	[0, 2]	[5, 5]	[0, 64]	2
8	[195, 198]	[2, 2]	[12, 24]	2
8	[8, 63]	[2, 2]	[32, 252]	2
8	[32, 63]	[2, 2]	[128, 252]	2
8	[1, 63]	[2, 2]	[4, 252]	2
8	[16, 63]	[2, 2]	[64, 252]	2
8	[63, 63]	[0, 0]	[63, 63]	2
8	[32, 255]	[4, 4]	[0, 240]	2
8	[48, 55]	[6, 6]	[0, 192]	2
8	[0, 8]	[1, 1]	[0, 16]	2
8	[0, 16]	[1, 1]	[0, 32]	2
8	[0, 32]	[1, 1]	[0, 64]	2
8	[0, 64]	[1, 1]	[0, 128]	2
8	[7, 7]	[5, 5]	[224, 224]	2
8	[0, 1]	[0, 0]	[0, 1]	2
8	[1, 255]	[1, 7]	[0, 254]	2
8	[0, 207]	[4, 4]	[0, 240]	2
8	[0, 33]	[4, 4]	[0, 240]	2
8	[128, 128]	[1, 1]	[0, 0]	2
8	[48, 57]	[6, 6]	[0, 192]	2
8	[252, 255]	[1, 1]	[248, 254]	2
8	[16, 255]	[0, 1]	[0, 255]	2
8	[6, 6]	[3, 3]	[48, 48]	2
8	[6, 7]	[3, 3]	[48, 56]	2
8	[6, 8]	[3, 3]	[48, 64]	2
8	[0, 0]	[0, 0]	[0, 0]	2
8	[0, 255]	[0, 0]	[0, 255]	2
8	[16, 127]	[3, 3]	[0, 248]	2
8	[0, 31]	[2, 2]	[0, 124]	2
8	[8, 8]	[0, 7]	[0, 128]	2
8	[0, 15]	[3, 3]	[0, 120]	2
8	[1, 255]	[3, 3]	[0, 248]	2
8	[0, 0]	[7, 7]	[0, 0]	2
8	[32, 96]	[2, 2]	[0, 252]	2
8	[128, 255]	[4, 4]	[0, 240]	2
8	[8, 255]	[2, 2]	[0, 252]	2
8	[1, 16]	[4, 4]	[0, 240]	2
8	[216, 223]	[2, 2]	[96, 124]	2
8	[65, 90]	[4, 4]	[0, 240]	2
8	[1, 1]	[6, 7]	[64, 128]	2
8	[0, 255]	[6, 7]	[0, 192]	2
8	[32, 255]	[3, 3]	[0, 248]	2
8	[0, 127]	[2, 2]	[0, 252]	2
8	[0, 253]	[1, 1]	[0, 254]	2
8	[16, 191]	[1, 1]	[0, 254]	2
8	[16, 63]	[1, 1]	[32, 126]	2
8	[67, 67]	[2, 2]	[12, 12]	2
8	[2, 2]	[2, 2]	[8, 8]	1
8	[2, 8]	[2, 2]	[8, 32]	1
8	[2, 32]	[2, 2]	[8, 128]	1
8	[1, 4]	[2, 2]	[4, 16]	1
8	[1, 16]	[2, 2]	[4, 64]	1
8	[48, 136]	[4, 4]	[0, 240]	1
8	[1, 1]	[5, 5]	[32, 32]	1
8	[1, 3]	[6, 6]	[64, 192]	1
8	[0, 248]	[4, 4]	[0, 240]	1
8	[4, 63]	[2, 2]	[16, 252]	1
8	[2, 63]	[2, 2]	[8, 252]	1
