# ---
# domain: KnownBits
# op: mlir/Operations/SubNswNuw.mlir
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 101]
# - [16, 88]
# - [32, 1264]
# - [64, 1304]
# - [128, 55]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
16	0000000?????????	0000000000?00000	0000000?????????	17
16	0000000000000110	0???????????????	0000000000000???	14
16	0000000000001000	000000000000????	000000000000????	14
16	0000000111111110	???????????????0	0000000????????0	14
16	0000000000010000	0???????????????	00000000000?????	12
16	0000000000001000	000000000???????	000000000000????	11
16	0001000000000001	????????????????	000?????????????	10
16	0000000000010000	00000000000?????	00000000000?????	8
16	0000000000001111	????????????????	000000000000????	6
16	0000001111101000	????????????????	000000??????????	5
16	????????????????	00000000????????	????????????????	5
16	0000000000001011	????????????????	000000000000????	4
16	0000000000010000	0000000000001???	000000000000????	4
16	0000000000100000	0000000000??????	0000000000??????	4
16	0000000010110100	????????????????	00000000????????	4
16	0000000101101000	????????????????	0000000?????????	4
16	0000001111111110	0??????????????0	000000?????????0	3
16	0000000000000011	????????????????	00000000000000??	2
16	0000000000001100	????????????????	000000000000????	2
16	0000000001000000	00000000000?????	000000000???????	2
16	0000000001100000	00000000000?????	0000000001??????	2
16	0000000111111101	????????????????	0000000?????????	2
16	0000000000001110	????????????????	000000000000????	1
16	0000000110010011	00000000????????	0000000?????????	1
16	0000010000000000	0??????????????0	00000??????????0	1
32	00000000000000000000000000100000	000000000000000000000000000?????	00000000000000000000000000??????	214740
32	00000000000000000000000001000000	????????????????????????????????	0000000000000000000000000???????	207512
32	00000000000000000000000000001000	00000000000000000000000000000???	0000000000000000000000000000????	104188
32	00000000000000000000000001000000	00000000000000000000000000??????	0000000000000000000000000???????	86526
32	00000000000000000000000001111110	000000000000000000000000????????	0000000000000000000000000???????	82820
32	00000000000000000000000000100000	????????????????????????????????	00000000000000000000000000??????	64525
32	00000000000000000000000000001000	????????????????????????????????	0000000000000000000000000000????	55941
32	00000000000000000000000000111100	0?????????????????????????????00	00000000000000000000000000????00	55367
32	00000000000000000000000000100001	00000000000000000000000000??????	00000000000000000000000000??????	53696
32	00000000000000000000000000111100	????????????????????????????????	00000000000000000000000000??????	52824
32	00000000000000000000000000110100	0?????????????????????????????00	00000000000000000000000000????00	50135
32	00000000000000000000000001111110	00000000000000000000000?????????	0000000000000000000000000???????	41021
32	00000000000000000000000000100000	00000000000000000000000000??????	00000000000000000000000000??????	40079
32	00000000000000000000000000110000	0?????????????????????????????00	00000000000000000000000000????00	26005
32	????????????????????????????????	????????????????????????????????	????????????????????????????????	24775
32	00000000000000000000000000011110	000000000000000000000000000?????	000000000000000000000000000?????	22395
32	00000000000000000000000000010000	????????????????????????????????	000000000000000000000000000?????	17844
32	00000000000000000000000001000000	0000000000000000000000000???????	0000000000000000000000000???????	15885
32	00000000000000000000000000111000	0?????????????????????????????00	00000000000000000000000000????00	15708
32	00000000000000000000000000111000	0????????????????????????????000	00000000000000000000000000???000	13489
32	00000000000000000000000000100000	0000000000000000000000000001????	000000000000000000000000000?????	12258
32	00000000000000000000000000110100	????????????????????????????????	00000000000000000000000000??????	11758
32	00000000000000000000000000111000	????????????????????????????????	00000000000000000000000000??????	9615
32	00000000000000000000000000011000	0????????????????????????????000	000000000000000000000000000??000	9185
32	00000000000000000000000000001000	0????????????????????????????000	0000000000000000000000000000?000	8758
32	00000000000000000000000000000100	000000000000000000000000000000??	00000000000000000000000000000???	8274
