# ---
# domain: SConstRange
# op: MulNuw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 30]
# - [16, 109]
# - [24, 2]
# - [32, 378]
# - [48, 3]
# - [64, 1621]
# - [128, 210]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
16	[5, 5]	[0, 255]	[0, 1275]	2
16	[143, 143]	[0, 255]	[-32646, 32747]	2
16	[0, 255]	[51, 51]	[0, 13005]	2
16	[0, 255]	[100, 100]	[0, 25500]	2
16	[100, 1000]	[10, 10]	[1000, 10000]	2
16	[0, 255]	[0, 253]	[-32766, 32767]	2
16	[3, 255]	[1, 252]	[-32766, 32767]	2
16	[0, 3276]	[10, 10]	[0, 32760]	2
16	[0, 31]	[2114, 2114]	[-31712, 31710]	2
16	[0, 0]	[36, 36]	[0, 0]	1
16	[0, 254]	[36, 36]	[0, 9144]	1
16	[0, 0]	[17, 17]	[0, 0]	1
16	[0, 1]	[17, 17]	[0, 17]	1
16	[0, 2]	[17, 17]	[0, 34]	1
16	[0, 2040]	[0, 31]	[-32766, 32767]	1
16	[3, 255]	[255, 255]	[-32641, 32640]	1
16	[0, 182]	[360, 360]	[-32416, 32760]	1
16	[1, 252]	[-32768, 32767]	[-32768, 32767]	1
16	[1, 255]	[-32768, 32767]	[-32768, 32767]	1
16	[3, 252]	[-32768, 32767]	[-32768, 32767]	1
16	[0, 207]	[10, 10]	[0, 2070]	1
16	[0, 88]	[56, 56]	[0, 4928]	1
16	[0, 31]	[1057, 1057]	[0, 32767]	1
16	[2, 4096]	[7, 7]	[14, 28672]	1
16	[1, 255]	[257, 257]	[-32640, 32639]	1
16	[16, 16]	[0, 255]	[0, 4080]	1
16	[0, 0]	[255, 255]	[0, 0]	1
16	[0, 1]	[255, 255]	[0, 255]	1
16	[0, 2]	[255, 255]	[0, 510]	1
24	[0, 255]	[65792, 65792]	[-8355840, 8355584]	52
24	[0, 255]	[65793, 65793]	[-8355712, 8355711]	2
32	[0, 65535]	[0, 65535]	[-2147483646, 2147483646]	2660
32	[0, 429496729]	[10, 10]	[-2147483646, 2147483640]	1677
32	[0, 28071681]	[153, 153]	[-2147483623, 2147483520]	779
32	[0, 255]	[16843009, 16843009]	[-2139062144, 2139062143]	480
32	[0, 65535]	[0, 65534]	[-2147483646, 2147483646]	251
32	[0, 429496]	[5243, 5243]	[-2147481683, 2147480370]	231
32	[0, 65535]	[65281, 65281]	[-2147483520, 2147418495]	198
