# ---
# domain: SConstRange
# op: AddNswNuw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [2, 2]
# - [3, 3]
# - [4, 4]
# - [5, 12]
# - [6, 48]
# - [7, 1]
# - [8, 1108]
# - [12, 9]
# - [16, 1305]
# - [17, 1]
# - [19, 1]
# - [21, 1]
# - [24, 13]
# - [29, 1]
# - [30, 3]
# - [31, 1]
# - [32, 28148]
# - [33, 106]
# - [34, 215]
# - [35, 119]
# - [36, 30]
# - [37, 10]
# - [38, 11]
# - [39, 2]
# - [40, 2]
# - [41, 1]
# - [48, 18]
# - [64, 36995]
# - [65, 271]
# - [66, 312]
# - [67, 342]
# - [68, 173]
# - [69, 106]
# - [70, 44]
# - [71, 14]
# - [72, 13]
# - [73, 3]
# - [74, 2]
# - [76, 2]
# - [83, 1]
# - [85, 1]
# - [86, 1]
# - [96, 1]
# - [128, 2099]
# - [129, 3]
# - [130, 3]
# - [131, 7]
# - [132, 4]
# - [133, 1]
# - [134, 1]
# - [140, 1]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
8	[0, 11]	[1, 1]	[1, 12]	147
8	[0, 25]	[48, 48]	[48, 73]	146
8	[0, 7]	[0, 1]	[0, 8]	143
8	[0, 1]	[3, 3]	[3, 4]	129
8	[1, 1]	[0, 15]	[1, 16]	117
8	[1, 1]	[-128, 120]	[-127, 121]	117
8	[2, 2]	[-128, 120]	[-126, 122]	115
8	[0, 31]	[1, 1]	[1, 32]	112
8	[1, 30]	[0, 29]	[1, 59]	110
8	[1, 1]	[-128, 124]	[-127, 125]	108
8	[2, 2]	[-128, 124]	[-126, 126]	108
8	[1, 1]	[0, 7]	[1, 8]	104
8	[48, 87]	[0, 15]	[48, 102]	98
8	[-128, 127]	[9, 9]	[-119, 127]	96
8	[97, 102]	[9, 9]	[106, 111]	96
8	[1, 1]	[0, 2]	[1, 3]	96
8	[1, 1]	[-128, 112]	[-127, 113]	96
8	[0, 8]	[1, 1]	[1, 9]	94
8	[1, 1]	[0, 3]	[1, 4]	93
8	[0, 15]	[0, 1]	[0, 16]	93
8	[0, 14]	[2, 2]	[2, 16]	88
8	[0, 31]	[0, 1]	[0, 32]	86
8	[0, 30]	[1, 1]	[1, 31]	85
8	[0, 4]	[1, 1]	[1, 5]	82
8	[65, 70]	[9, 9]	[74, 79]	82
8	[0, 50]	[1, 1]	[1, 51]	81
8	[0, 8]	[0, 1]	[0, 9]	79
8	[0, 9]	[0, 1]	[0, 10]	79
8	[0, 10]	[0, 1]	[0, 11]	79
8	[0, 11]	[0, 1]	[0, 12]	79
8	[0, 12]	[0, 1]	[0, 13]	79
8	[0, 13]	[0, 1]	[0, 14]	79
8	[0, 14]	[0, 1]	[0, 15]	79
8	[0, 16]	[0, 1]	[0, 17]	79
8	[0, 17]	[0, 1]	[0, 18]	79
8	[0, 18]	[0, 1]	[0, 19]	79
8	[0, 19]	[0, 1]	[0, 20]	79
8	[0, 20]	[0, 1]	[0, 21]	79
8	[0, 21]	[0, 1]	[0, 22]	79
8	[0, 22]	[0, 1]	[0, 23]	79
8	[0, 23]	[0, 1]	[0, 24]	79
8	[0, 24]	[0, 1]	[0, 25]	79
8	[0, 25]	[0, 1]	[0, 26]	79
8	[0, 26]	[0, 1]	[0, 27]	79
8	[0, 27]	[0, 1]	[0, 28]	79
8	[0, 28]	[0, 1]	[0, 29]	79
8	[0, 29]	[0, 1]	[0, 30]	79
8	[0, 30]	[0, 1]	[0, 31]	79
8	[1, 7]	[1, 1]	[2, 8]	71
8	[0, 7]	[2, 2]	[2, 9]	70
8	[0, 15]	[1, 15]	[1, 30]	66
8	[1, 31]	[15, 15]	[16, 46]	66
8	[0, 19]	[48, 48]	[48, 67]	64
8	[2, 2]	[-128, 112]	[-126, 114]	64
8	[1, 1]	[-128, 96]	[-127, 97]	63
8	[1, 5]	[1, 1]	[2, 6]	63
8	[2, 2]	[-128, 96]	[-126, 98]	61
8	[48, 48]	[0, 15]	[48, 63]	60
8	[-128, 127]	[-128, 127]	[-128, 127]	58
8	[-128, 127]	[7, 7]	[-121, 127]	58
8	[0, 9]	[0, 90]	[0, 99]	57
8	[9, 49]	[0, 3]	[9, 52]	57
8	[0, 7]	[9, 9]	[9, 16]	56
8	[1, 1]	[0, 10]	[1, 11]	55
8	[-128, -128]	[0, 4]	[-128, -124]	50
8	[0, 0]	[0, 0]	[0, 0]	49
8	[1, 4]	[1, 1]	[2, 5]	49
8	[-128, 127]	[2, 2]	[-126, 127]	49
8	[8, 31]	[12, 12]	[20, 43]	48
8	[1, 1]	[0, 63]	[1, 64]	45
8	[0, 9]	[48, 48]	[48, 57]	42
8	[10, 35]	[55, 55]	[65, 90]	41
8	[0, 7]	[48, 48]	[48, 55]	41
8	[0, 32]	[32, 32]	[32, 64]	40
8	[7, 8]	[0, 31]	[7, 39]	40
8	[0, 3]	[3, 3]	[3, 6]	39
8	[0, 63]	[32, 32]	[32, 95]	39
8	[1, 1]	[0, 31]	[1, 32]	38
8	[65, 90]	[32, 32]	[97, 122]	38
8	[0, 5]	[1, 1]	[1, 6]	37
8	[0, 4]	[5, 5]	[5, 9]	37
8	[0, 63]	[48, 48]	[48, 111]	37
8	[0, 31]	[8, 8]	[8, 39]	36
8	[1, 1]	[-128, 126]	[-127, 127]	36
8	[2, 2]	[0, 1]	[2, 3]	35
8	[0, 120]	[8, 8]	[8, 127]	35
8	[1, 4]	[0, 3]	[1, 7]	34
8	[0, 28]	[0, 7]	[0, 35]	33
8	[7, 7]	[1, 1]	[8, 8]	33
8	[48, 55]	[0, 15]	[48, 70]	32
8	[1, 6]	[0, 5]	[1, 11]	32
8	[1, 15]	[1, 1]	[2, 16]	32
8	[0, 14]	[1, 1]	[1, 15]	31
8	[0, 9]	[1, 1]	[1, 10]	31
8	[1, 1]	[0, 13]	[1, 14]	31
8	[0, 2]	[2, 2]	[2, 4]	30
8	[0, 25]	[65, 65]	[65, 90]	30
8	[0, 1]	[0, 2]	[0, 3]	30
8	[8, 120]	[8, 8]	[16, 127]	30
8	[36, 61]	[61, 61]	[97, 122]	29
8	[0, 0]	[97, 97]	[97, 97]	29
8	[1, 15]	[0, 14]	[1, 29]	28
8	[0, 25]	[97, 97]	[97, 122]	28
8	[0, 6]	[3, 3]	[3, 9]	28
8	[0, 1]	[97, 97]	[97, 98]	28
8	[0, 31]	[16, 16]	[16, 47]	28
8	[0, 31]	[24, 24]	[24, 55]	28
8	[0, 2]	[97, 97]	[97, 99]	27
8	[0, 1]	[5, 5]	[5, 6]	26
8	[-128, 124]	[0, 3]	[-128, 127]	26
8	[-128, 127]	[97, 97]	[-31, 127]	26
8	[1, 7]	[0, 6]	[1, 13]	26
8	[1, 9]	[48, 48]	[49, 57]	25
8	[-128, 127]	[4, 4]	[-124, 127]	25
8	[0, 12]	[1, 1]	[1, 13]	25
8	[1, 61]	[0, 60]	[1, 121]	24
8	[1, 1]	[0, 5]	[1, 6]	24
8	[1, 5]	[0, 4]	[1, 9]	24
8	[-128, 127]	[48, 63]	[-80, 127]	24
8	[0, 0]	[0, 1]	[0, 1]	23
8	[0, 1]	[0, 0]	[0, 1]	23
8	[48, 57]	[4, 4]	[52, 61]	23
8	[8, 8]	[64, 64]	[72, 72]	23
8	[0, 31]	[12, 12]	[12, 43]	23
8	[0, 70]	[0, 15]	[0, 85]	23
8	[-128, 126]	[1, 1]	[-127, 127]	22
8	[8, 8]	[8, 8]	[16, 16]	22
8	[8, 8]	[32, 32]	[40, 40]	22
8	[1, 1]	[0, 6]	[1, 7]	22
8	[0, 2]	[0, 2]	[0, 4]	20
8	[0, 58]	[1, 1]	[1, 59]	20
8	[0, 10]	[2, 2]	[2, 12]	20
8	[1, 1]	[0, 14]	[1, 15]	19
8	[0, 2]	[0, 0]	[0, 2]	19
8	[48, 63]	[2, 2]	[50, 65]	19
8	[0, 15]	[11, 11]	[11, 26]	19
8	[0, 15]	[3, 3]	[3, 18]	19
8	[1, 2]	[0, 1]	[1, 3]	19
8	[0, 64]	[1, 1]	[1, 65]	18
8	[0, 8]	[0, 8]	[0, 16]	18
8	[8, 72]	[8, 8]	[16, 80]	18
8	[0, 63]	[12, 12]	[12, 75]	18
8	[2, 2]	[0, 14]	[2, 16]	18
8	[0, 3]	[2, 2]	[2, 5]	17
8	[0, 8]	[20, 20]	[20, 28]	17
8	[4, 15]	[10, 10]	[14, 25]	17
8	[0, 29]	[1, 1]	[1, 30]	16
8	[0, 9]	[11, 11]	[11, 20]	16
8	[9, 9]	[-64, 0]	[-55, 9]	16
8	[2, 2]	[0, 31]	[2, 33]	16
8	[0, 15]	[4, 4]	[4, 19]	16
8	[0, 2]	[3, 3]	[3, 5]	16
8	[0, 4]	[4, 4]	[4, 8]	16
8	[6, 31]	[14, 14]	[20, 45]	16
8	[0, 63]	[60, 60]	[60, 123]	16
8	[0, 3]	[118, 118]	[118, 121]	15
8	[0, 1]	[-3, -3]	[-3, -2]	15
8	[4, 4]	[1, 1]	[5, 5]	14
8	[0, 16]	[16, 16]	[16, 32]	14
8	[0, 63]	[2, 2]	[2, 65]	14
8	[4, 4]	[0, 15]	[4, 19]	14
8	[0, 14]	[4, 4]	[4, 18]	14
8	[0, 56]	[8, 8]	[8, 64]	14
8	[2, 8]	[4, 4]	[6, 12]	14
8	[0, 1]	[7, 7]	[7, 8]	14
8	[0, 4]	[0, 2]	[0, 6]	14
8	[0, 4]	[0, 4]	[0, 8]	14
8	[0, 8]	[0, 4]	[0, 12]	14
8	[0, 19]	[1, 1]	[1, 20]	13
8	[8, 8]	[16, 16]	[24, 24]	13
8	[0, 3]	[4, 4]	[4, 7]	13
8	[-128, 127]	[48, 48]	[-80, 127]	12
8	[0, 2]	[18, 18]	[18, 20]	12
8	[0, 62]	[1, 1]	[1, 63]	12
8	[0, 1]	[11, 11]	[11, 12]	12
8	[0, 93]	[33, 33]	[33, 126]	12
8	[65, 65]	[1, 1]	[66, 66]	12
8	[65, 66]	[1, 1]	[66, 67]	12
8	[65, 67]	[1, 1]	[66, 68]	12
8	[0, 12]	[-15, -15]	[-15, -3]	12
8	[0, 8]	[-9, -9]	[-9, -1]	12
8	[8, 127]	[8, 8]	[16, 127]	12
8	[0, 0]	[7, 7]	[7, 7]	12
8	[1, 6]	[1, 1]	[2, 7]	12
8	[0, 16]	[0, 8]	[0, 24]	12
8	[0, 24]	[0, 8]	[0, 32]	12
8	[0, 32]	[0, 8]	[0, 40]	12
8	[1, 1]	[0, 12]	[1, 13]	12
8	[1, 1]	[0, 8]	[1, 9]	12
8	[0, 95]	[5, 5]	[5, 100]	12
8	[3, 4]	[1, 1]	[4, 5]	11
8	[1, 9]	[1, 1]	[2, 10]	11
8	[0, 3]	[0, 0]	[0, 3]	11
8	[48, 65]	[1, 1]	[49, 66]	11
8	[2, 3]	[0, 1]	[2, 4]	11
8	[0, 127]	[1, 1]	[1, 127]	11
8	[1, 1]	[-8, 7]	[-7, 8]	11
8	[1, 4]	[2, 2]	[3, 6]	10
8	[3, 3]	[0, 1]	[3, 4]	10
8	[1, 1]	[-4, -2]	[-3, -1]	10
8	[0, 6]	[49, 49]	[49, 55]	10
8	[64, 120]	[8, 8]	[72, 127]	10
8	[8, 112]	[8, 8]	[16, 120]	10
8	[1, 10]	[0, 9]	[1, 19]	10
8	[0, 31]	[48, 48]	[48, 79]	10
8	[10, 127]	[55, 55]	[65, 127]	10
8	[1, 1]	[0, 9]	[1, 10]	10
8	[1, 1]	[0, 11]	[1, 12]	10
8	[0, 127]	[0, 15]	[0, 127]	10
8	[7, 8]	[-128, 127]	[-121, 127]	10
8	[1, 108]	[1, 1]	[2, 109]	10
8	[1, 3]	[48, 48]	[49, 51]	9
8	[0, 7]	[4, 4]	[4, 11]	9
8	[-3, -3]	[0, 2]	[-3, -1]	9
8	[0, 6]	[0, 0]	[0, 6]	9
8	[-16, -16]	[0, 4]	[-16, -12]	9
8	[10, 15]	[87, 87]	[97, 102]	9
8	[0, 31]	[2, 2]	[2, 33]	9
8	[64, 64]	[32, 32]	[96, 96]	9
8	[64, 64]	[8, 8]	[72, 72]	9
8	[0, 2]	[48, 48]	[48, 50]	9
8	[0, 114]	[2, 2]	[2, 116]	9
8	[0, 126]	[1, 1]	[1, 127]	9
8	[1, 32]	[32, 32]	[33, 64]	9
8	[0, 8]	[8, 8]	[8, 16]	9
8	[1, 5]	[0, 63]	[1, 68]	9
8	[0, 7]	[-49, -49]	[-49, -42]	9
8	[1, 7]	[-14, -14]	[-13, -7]	9
8	[18, 23]	[4, 8]	[22, 31]	8
8	[0, 9]	[14, 14]	[14, 23]	8
8	[7, 8]	[0, 1]	[7, 9]	8
8	[7, 9]	[0, 2]	[7, 11]	8
8	[7, 11]	[0, 2]	[7, 13]	8
8	[7, 13]	[0, 2]	[7, 15]	8
8	[7, 15]	[0, 1]	[7, 16]	8
8	[0, 3]	[0, 3]	[0, 6]	8
8	[0, 7]	[0, 4]	[0, 11]	8
8	[1, 2]	[3, 3]	[4, 5]	8
8	[-4, -4]	[0, 3]	[-4, -1]	8
8	[0, 4]	[0, 0]	[0, 4]	8
8	[5, 5]	[0, 1]	[5, 6]	8
8	[1, 7]	[0, 3]	[1, 10]	8
8	[1, 10]	[0, 3]	[1, 13]	8
8	[1, 13]	[0, 3]	[1, 16]	8
8	[1, 16]	[0, 15]	[1, 31]	8
8	[1, 31]	[0, 15]	[1, 46]	8
8	[8, 15]	[1, 1]	[9, 16]	8
8	[72, 72]	[8, 8]	[80, 80]	8
8	[0, 32]	[93, 93]	[93, 125]	8
8	[48, 52]	[2, 2]	[50, 54]	8
8	[48, 56]	[1, 1]	[49, 57]	8
8	[28, 28]	[0, 1]	[28, 29]	8
8	[1, 1]	[1, 63]	[2, 64]	8
8	[-32, -32]	[0, 16]	[-32, -16]	8
8	[0, 7]	[7, 7]	[7, 14]	8
8	[16, 16]	[0, 65]	[16, 81]	8
8	[0, 31]	[14, 14]	[14, 45]	8
8	[0, 15]	[0, 70]	[0, 85]	8
8	[0, 12]	[4, 4]	[4, 16]	8
8	[0, 14]	[0, 15]	[0, 29]	8
8	[-128, 127]	[7, 8]	[-121, 127]	8
8	[0, 30]	[2, 2]	[2, 32]	8
8	[1, 1]	[7, 15]	[8, 16]	8
8	[3, 18]	[0, 15]	[3, 33]	8
8	[26, 51]	[71, 71]	[97, 122]	8
8	[0, 7]	[0, 0]	[0, 7]	7
8	[0, 1]	[43, 43]	[43, 44]	7
8	[0, 90]	[0, 9]	[0, 99]	7
8	[3, 3]	[-128, 96]	[-125, 99]	7
8	[-128, 127]	[0, 1]	[-128, 127]	7
8	[0, 64]	[64, 64]	[64, 127]	7
8	[0, 22]	[1, 1]	[1, 23]	7
8	[0, 17]	[1, 1]	[1, 18]	7
8	[0, 7]	[97, 97]	[97, 104]	7
8	[1, 17]	[0, 15]	[1, 32]	7
8	[0, 3]	[13, 13]	[13, 16]	7
8	[0, 31]	[80, 80]	[80, 111]	7
8	[0, 18]	[6, 6]	[6, 24]	7
8	[42, 59]	[35, 35]	[77, 94]	7
8	[-128, 127]	[61, 61]	[-67, 127]	6
8	[-128, 127]	[55, 55]	[-73, 127]	6
8	[0, 4]	[15, 15]	[15, 19]	6
8	[-5, -5]	[0, 4]	[-5, -1]	6
8	[1, 10]	[2, 2]	[3, 12]	6
8	[0, 5]	[0, 0]	[0, 5]	6
8	[2, 8]	[1, 1]	[3, 9]	6
8	[4, 4]	[0, 1]	[4, 5]	6
8	[6, 6]	[0, 1]	[6, 7]	6
8	[7, 7]	[0, 1]	[7, 8]	6
8	[8, 8]	[20, 20]	[28, 28]	6
8	[0, 48]	[14, 14]	[14, 62]	6
8	[2, 4]	[5, 5]	[7, 9]	6
8	[0, 60]	[4, 4]	[4, 64]	6
8	[0, 9]	[0, 10]	[0, 19]	6
8	[0, 17]	[-18, -18]	[-18, -1]	6
8	[0, 90]	[32, 32]	[32, 122]	6
8	[0, 51]	[0, 51]	[0, 102]	6
8	[0, 11]	[0, 4]	[0, 15]	6
8	[0, 1]	[-119, -119]	[-119, -118]	6
8	[0, 1]	[-117, -117]	[-117, -116]	6
8	[0, 1]	[-99, -99]	[-99, -98]	6
8	[0, 1]	[-91, -91]	[-91, -90]	6
8	[0, 7]	[30, 90]	[30, 97]	6
8	[1, 2]	[-3, -3]	[-2, -1]	6
8	[1, 2]	[29, 29]	[30, 31]	6
8	[-8, -8]	[0, 3]	[-8, -5]	6
8	[0, 16]	[0, 16]	[0, 32]	6
8	[0, 32]	[0, 16]	[0, 48]	6
8	[0, 6]	[0, 2]	[0, 8]	6
8	[0, 12]	[0, 4]	[0, 16]	6
8	[1, 1]	[35, 53]	[36, 54]	6
8	[1, 1]	[39, 55]	[40, 56]	6
8	[0, 1]	[65, 65]	[65, 66]	6
8	[0, 10]	[48, 48]	[48, 58]	6
8	[0, 24]	[21, 21]	[21, 45]	6
8	[-14, -14]	[-8, 7]	[-14, -7]	6
8	[0, 40]	[0, 8]	[0, 48]	6
8	[0, 7]	[8, 8]	[8, 15]	6
8	[0, 15]	[16, 16]	[16, 31]	6
8	[0, 31]	[32, 32]	[32, 63]	6
8	[0, 60]	[24, 24]	[24, 84]	6
8	[0, 7]	[14, 14]	[14, 21]	6
8	[0, 9]	[0, 9]	[0, 18]	6
8	[16, 24]	[8, 8]	[24, 32]	6
8	[0, 30]	[30, 30]	[30, 60]	6
8	[-128, -128]	[0, 127]	[-128, -1]	6
8	[0, 15]	[2, 2]	[2, 17]	6
8	[0, 3]	[6, 6]	[6, 9]	6
8	[0, 15]	[55, 87]	[55, 102]	6
8	[1, 9]	[47, 47]	[48, 56]	5
8	[10, 15]	[55, 55]	[65, 70]	5
8	[0, 63]	[5, 5]	[5, 68]	5
8	[0, 16]	[1, 1]	[1, 17]	5
8	[1, 1]	[-16, 0]	[-15, 1]	5
8	[0, 7]	[3, 3]	[3, 10]	5
8	[2, 4]	[0, 1]	[2, 5]	5
8	[-7, -7]	[0, 6]	[-7, -1]	5
8	[2, 2]	[0, 5]	[2, 7]	5
8	[0, 1]	[19, 19]	[19, 20]	5
8	[0, 125]	[-127, -127]	[-127, -2]	5
8	[1, 1]	[-128, 127]	[-127, 127]	5
8	[0, 0]	[65, 65]	[65, 65]	5
8	[7, 9]	[6, 6]	[13, 15]	5
8	[-128, 127]	[3, 3]	[-125, 127]	5
8	[1, 1]	[0, 100]	[1, 101]	5
8	[0, 6]	[0, 102]	[0, 108]	5
8	[8, 48]	[16, 16]	[24, 64]	5
8	[8, 56]	[8, 8]	[16, 64]	5
8	[0, 63]	[7, 7]	[7, 70]	5
8	[0, 15]	[0, 4]	[0, 19]	5
8	[8, 15]	[82, 82]	[90, 97]	5
8	[0, 7]	[30, 30]	[30, 37]	5
8	[0, 60]	[1, 1]	[1, 61]	5
8	[16, 96]	[-112, -112]	[-96, -16]	5
8	[0, 64]	[0, 32]	[0, 96]	5
8	(bottom)	[32, 32]	(bottom)	5
8	[0, 15]	[0, 15]	[0, 30]	5
8	[0, 0]	[8, 8]	[8, 8]	5
8	[0, 63]	[8, 8]	[8, 71]	5
8	[1, 15]	[2, 2]	[3, 17]	5
8	[1, 2]	[2, 2]	[3, 4]	5
8	[0, 90]	[4, 4]	[4, 94]	5
8	[1, 15]	[3, 3]	[4, 18]	5
8	[1, 16]	[0, 3]	[1, 19]	5
8	[0, 23]	[0, 8]	[0, 31]	5
8	[4, 4]	[-128, 112]	[-124, 116]	5
8	[3, 3]	[-128, 112]	[-125, 115]	5
8	[5, 5]	[-128, 112]	[-123, 117]	5
